Letter,Number,Color
wgg,79,Gray
wgh,21,Red
wgi,54,Blue
wgj,97,Blue
wgk,81,Turquoise
wgl,97,Green
wgm,31,Orange
wgn,75,Turquoise
wgo,26,Turquoise
wgp,26,Lavender
wgq,71,Black
wgr,84,Black
wgs,80,Gray
wgt,4,Black
wgu,53,Blue
wgv,51,Turquoise
wgw,51,Brown
wgx,37,Magenta
wgy,41,White
wgz,94,Gray
wha,11,Gray
whb,76,Magenta
whc,83,Blue
whd,60,Orange
whe,60,Yellow
whf,63,Black
whg,14,Lavender
whh,98,Orange
whi,97,Black
whj,55,Purple
whk,44,Turquoise
whl,72,Brown
whm,75,Yellow
whn,64,Red
who,50,Yellow
whp,37,Blue
whq,10,Gray
whr,71,Red
whs,9,Purple
wht,58,Green
whu,88,White
whv,100,Cyan
whw,95,Red
whx,95,Red
why,99,Brown
whz,55,Black
wia,74,Green
wib,18,White
wic,19,Turquoise
wid,12,Green
wie,28,Turquoise
wif,0,Green
wig,32,White
wih,75,Brown
wii,22,White
wij,59,Red
wik,0,Cyan
wil,30,Red
wim,2,Lavender
win,37,Blue
wio,78,Yellow
wip,5,Green
wiq,1,Gray
wir,84,Red
wis,10,Orange
wit,97,Orange
wiu,83,Purple
wiv,1,Brown
wiw,52,White
wix,45,Black
wiy,12,Lavender
wiz,9,Orange
wja,94,Black
wjb,51,Blue
wjc,42,Magenta
wjd,1,Lavender
wje,45,Green
wjf,79,Cyan
wjg,28,Green
wjh,87,Orange
wji,99,Brown
wjj,92,Yellow
wjk,30,Purple
wjl,80,Yellow
wjm,94,Pink
wjn,51,Blue
wjo,69,Yellow
wjp,43,Orange
wjq,23,Red
wjr,45,Lavender
wjs,99,Blue
wjt,60,Brown
wju,100,Lavender
wjv,0,Blue
wjw,72,Magenta
wjx,66,Orange
wjy,12,Yellow
wjz,67,Pink
wka,90,Cyan
wkb,32,Brown
wkc,85,White
wkd,0,Brown
wke,51,Magenta
wkf,18,Gray
wkg,85,Lavender
wkh,64,Blue
wki,34,Gray
wkj,92,Orange
wkk,88,Blue
wkl,92,Green
wkm,54,Purple
wkn,35,Turquoise
wko,98,Turquoise
wkp,44,Green
wkq,38,Turquoise
wkr,33,Brown
wks,42,White
wkt,18,Blue
wku,99,White
wkv,69,Yellow
wkw,28,Gray
wkx,95,Green
wky,14,Pink
wkz,46,Cyan
wla,49,Green
wlb,44,Green
wlc,74,Purple
wld,39,Gray
wle,56,Orange
wlf,68,White
wlg,50,White
wlh,40,Black
wli,92,Yellow
wlj,33,Purple
wlk,70,Purple
wll,1,Lavender
wlm,49,Green
wln,70,Turquoise
wlo,35,Red
wlp,43,Pink
wlq,28,Purple
wlr,32,Turquoise
wls,88,Gray
wlt,32,Blue
wlu,33,Green
wlv,86,Orange
wlw,48,Cyan
wlx,100,Black
wly,27,Black
wlz,84,Orange
wma,87,Green
wmb,1,Magenta
wmc,8,Black
wmd,38,Orange
wme,17,Purple
wmf,88,Red
wmg,34,Cyan
wmh,78,Yellow
wmi,53,Yellow
wmj,75,Red
wmk,89,Purple
wml,92,Black
wmm,82,Black
wmn,15,Pink
wmo,75,Black
wmp,91,Pink
wmq,33,Turquoise
wmr,86,Brown
wms,5,Gray
wmt,6,Green
wmu,97,Brown
wmv,9,Black
wmw,98,White
wmx,82,Turquoise
wmy,27,Yellow
wmz,45,White
wna,57,Purple
wnb,85,Brown
wnc,86,White
wnd,36,Brown
wne,98,Lavender
wnf,100,Yellow
wng,64,Magenta
wnh,93,Magenta
wni,38,Yellow
wnj,28,Cyan
wnk,93,Black
wnl,94,Orange
wnm,90,Blue
wnn,96,Red
wno,66,Pink
wnp,15,Yellow
wnq,71,Gray
wnr,12,Cyan
wns,40,Turquoise
wnt,21,Black
wnu,58,Lavender
wnv,55,Pink
wnw,54,Gray
wnx,24,Lavender
wny,40,White
wnz,26,Blue
woa,14,Blue
wob,7,Gray
woc,53,Turquoise
wod,93,Pink
woe,33,Black
wof,32,Green
wog,4,Pink
woh,77,Red
woi,98,Turquoise
woj,28,Orange
wok,50,Brown
wol,92,Brown
wom,75,Lavender
won,86,Turquoise
woo,85,Green
wop,99,Blue
woq,86,White
wor,60,Red
wos,10,Blue
wot,47,Red
wou,17,Black
wov,56,Lavender
wow,74,Green
wox,36,Orange
woy,72,Gray
woz,96,Pink
wpa,49,White
wpb,42,Red
wpc,87,Gray
wpd,32,Turquoise
wpe,36,Orange
wpf,55,White
wpg,88,Gray
wph,94,Orange
wpi,59,Turquoise
wpj,58,Cyan
wpk,36,Red
wpl,28,Black
wpm,56,Black
wpn,69,Pink
wpo,97,Gray
wpp,16,Black
wpq,23,Brown
wpr,92,Purple
wps,1,Red
wpt,27,Magenta
wpu,79,Purple
wpv,55,Gray
wpw,20,Cyan
wpx,77,Gray
wpy,37,Pink
wpz,22,Green
wqa,52,Brown
wqb,67,Orange
wqc,27,Green
wqd,55,Gray
wqe,47,Gray
wqf,42,Black
wqg,34,Purple
wqh,70,Black
wqi,22,Orange
wqj,25,Cyan
wqk,74,Blue
wql,18,White
wqm,33,Green
wqn,82,Purple
wqo,11,Blue
wqp,94,Gray
wqq,70,Turquoise
wqr,22,Cyan
wqs,72,Brown
wqt,49,Pink
wqu,74,Gray
wqv,41,Brown
wqw,62,White
wqx,1,Purple
wqy,22,Gray
wqz,78,Yellow
wra,39,White
wrb,90,Brown
wrc,100,Green
wrd,66,Magenta
wre,29,Orange
wrf,69,Gray
wrg,12,Purple
wrh,80,Orange
wri,36,Orange
wrj,22,Brown
wrk,67,Orange
wrl,51,Lavender
wrm,22,Yellow
wrn,96,Magenta
wro,25,Yellow
wrp,53,Lavender
wrq,24,Pink
wrr,1,Magenta
wrs,35,Pink
wrt,50,Purple
wru,31,Turquoise
wrv,22,Black
wrw,45,Magenta
wrx,95,Blue
wry,79,Pink
wrz,23,Blue
wsa,68,Orange
wsb,66,Red
wsc,11,Turquoise
wsd,81,Gray
wse,69,Orange
wsf,81,Gray
wsg,83,Yellow
wsh,39,Yellow
wsi,59,Lavender
wsj,70,Yellow
wsk,100,Magenta
wsl,0,Magenta
wsm,22,Magenta
wsn,45,Green
wso,12,Turquoise
wsp,29,Cyan
wsq,3,Blue
wsr,94,Yellow
wss,85,White
wst,7,White
wsu,99,Pink
wsv,46,Green
wsw,65,Gray
wsx,24,Brown
wsy,80,Black
wsz,27,Red
wta,39,Lavender
wtb,81,Purple
wtc,57,Pink
wtd,80,Black
wte,79,Black
wtf,24,Lavender
wtg,44,Turquoise
wth,44,Red
wti,17,Black
wtj,13,Yellow
wtk,12,Blue
wtl,61,White
wtm,41,Turquoise
wtn,11,Lavender
wto,69,Black
wtp,90,White
wtq,58,Black
wtr,81,Turquoise
wts,77,Black
wtt,44,Red
wtu,31,Gray
wtv,77,Blue
wtw,99,Lavender
wtx,13,Black
wty,56,Orange
wtz,72,Black
wua,93,Cyan
wub,14,Black
wuc,72,White
wud,9,Blue
wue,99,Turquoise
wuf,92,Orange
wug,42,Lavender
wuh,95,Black
wui,34,Purple
wuj,74,Gray
wuk,11,Magenta
wul,87,Brown
wum,48,Purple
wun,86,Turquoise
wuo,90,Lavender
wup,74,Turquoise
wuq,58,Yellow
wur,62,Purple
wus,38,Pink
wut,67,Brown
wuu,37,Gray
wuv,74,Lavender
wuw,4,Lavender
wux,36,Orange
wuy,83,Magenta
wuz,18,Yellow
wva,87,Purple
wvb,96,White
wvc,27,White
wvd,49,Pink
wve,63,Magenta
wvf,87,Purple
wvg,36,Blue
wvh,26,Red
wvi,0,White
wvj,86,Lavender
wvk,44,Black
wvl,77,Purple
wvm,14,Pink
wvn,39,Magenta
wvo,18,Turquoise
wvp,82,Gray
wvq,72,Brown
wvr,96,White
wvs,9,Pink
wvt,36,Gray
wvu,77,Black
wvv,83,Blue
wvw,69,Turquoise
wvx,69,Yellow
wvy,84,Green
wvz,94,Pink
wwa,88,Orange
wwb,71,Orange
wwc,30,Gray
wwd,59,Purple
wwe,9,Pink
wwf,25,Pink
wwg,82,White
wwh,23,White
wwi,29,Lavender
wwj,60,Brown
wwk,97,White
wwl,62,Magenta
wwm,64,Turquoise
wwn,84,Orange
wwo,70,Turquoise
wwp,7,Brown
wwq,48,Turquoise
wwr,29,Green
wws,18,Magenta
wwt,56,Brown
wwu,94,Orange
wwv,100,Lavender
www,99,Gray
wwx,35,Red
wwy,40,Turquoise
wwz,48,Purple
wxa,38,Blue
wxb,72,White
wxc,1,Brown
wxd,81,Cyan
wxe,58,Red
wxf,56,Black
wxg,31,Green
wxh,50,Black
wxi,72,Blue
wxj,43,Magenta
wxk,47,Black
wxl,68,Green
wxm,77,Orange
wxn,24,Gray
wxo,46,Lavender
wxp,61,Yellow
wxq,42,Blue
wxr,39,Turquoise
wxs,75,Yellow
wxt,74,Purple
wxu,0,Gray
wxv,49,Red
wxw,1,Orange
wxx,23,Yellow
wxy,99,Blue
wxz,37,Brown
wya,58,Turquoise
wyb,48,Lavender
wyc,58,Brown
wyd,64,Green
wye,43,Gray
wyf,35,Red
wyg,42,Black
wyh,84,Yellow
wyi,95,Gray
wyj,97,Cyan
wyk,11,Orange
wyl,10,Magenta
wym,7,Cyan
wyn,70,Cyan
wyo,48,Magenta
wyp,56,Lavender
wyq,73,Magenta
wyr,16,Turquoise
wys,24,Purple
wyt,12,Cyan
wyu,62,Gray
wyv,9,Purple
wyw,77,Brown
wyx,87,Blue
wyy,19,Cyan
wyz,87,Pink
wza,73,Pink
wzb,66,Lavender
wzc,45,Cyan
wzd,88,Turquoise
wze,67,Pink
wzf,89,Lavender
wzg,5,Brown
wzh,7,Brown
wzi,96,Yellow
wzj,30,Brown
wzk,60,Yellow
wzl,91,Green
wzm,49,Black
wzn,27,Brown
wzo,6,Gray
wzp,75,Red
wzq,37,Blue
wzr,36,Orange
wzs,1,Green
wzt,78,Green
wzu,43,Pink
wzv,53,Gray
wzw,58,Magenta
wzx,83,Red
wzy,52,Blue
wzz,85,Brown
xaa,98,Magenta
xab,24,White
xac,36,Red
xad,12,Purple
xae,40,Gray
xaf,75,Yellow
xag,88,Purple
xah,29,Gray
xai,79,Black
xaj,74,Lavender
xak,58,Black
xal,32,Lavender
xam,99,Cyan
xan,93,Orange
xao,0,White
xap,37,Orange
xaq,63,Green
xar,33,Magenta
xas,66,Brown
xat,14,Turquoise
xau,55,Purple
xav,25,Cyan
xaw,61,White
xax,0,Blue
xay,73,Orange
xaz,98,Yellow
xba,83,Orange
xbb,94,Cyan
xbc,32,Orange
xbd,74,Purple
xbe,46,Yellow
xbf,83,Black
xbg,55,Orange
xbh,76,Green
xbi,27,Gray
xbj,77,Purple
xbk,11,Cyan
xbl,4,Green
xbm,53,Gray
xbn,38,Lavender
xbo,51,Purple
xbp,97,Green
xbq,90,Brown
xbr,44,Yellow
xbs,39,Pink
xbt,30,White
xbu,79,Purple
xbv,13,Pink
xbw,46,Magenta
xbx,35,Blue
xby,67,Blue
xbz,94,Yellow
xca,1,Orange
xcb,10,White
xcc,61,Blue
xcd,99,Magenta
xce,70,White
xcf,51,Yellow
xcg,12,Pink
xch,100,Purple
xci,85,Black
xcj,18,Blue
xck,22,Pink
xcl,97,Brown
xcm,43,Yellow
xcn,100,White
xco,7,Red
xcp,53,Blue
xcq,55,Magenta
xcr,83,White
xcs,61,Blue
xct,57,White
xcu,88,Pink
xcv,45,Brown
xcw,90,Red
xcx,3,Cyan
xcy,22,Blue
xcz,13,Magenta
xda,17,Magenta
xdb,77,Lavender
xdc,24,Pink
xdd,58,Green
xde,36,Turquoise
xdf,92,Brown
xdg,45,Magenta
xdh,78,Green
xdi,11,Red
xdj,23,Orange
xdk,29,Lavender
xdl,35,Green
xdm,12,Lavender
xdn,91,White
xdo,78,Gray
xdp,69,Pink
xdq,32,Green
xdr,61,Gray
xds,37,White
xdt,9,Turquoise
xdu,40,Turquoise
xdv,26,Blue
xdw,17,Black
xdx,32,Green
xdy,94,Orange
xdz,58,Brown
xea,79,Black
xeb,98,White
xec,84,Pink
xed,50,Turquoise
xee,79,Cyan
xef,39,Pink
xeg,87,Blue
xeh,99,Purple
xei,79,Gray
xej,39,Lavender
xek,47,Pink
xel,60,Cyan
xem,44,Turquoise
xen,47,Black
xeo,7,Blue
xep,29,Pink
xeq,71,Black
xer,68,Purple
xes,66,Black
xet,11,Purple
xeu,66,Purple
xev,97,Yellow
xew,61,White
xex,38,Gray
xey,24,Black
xez,42,White
xfa,47,Gray
xfb,10,White
xfc,64,Lavender
xfd,71,Turquoise
xfe,86,Green
xff,80,Turquoise
xfg,82,Green
xfh,100,Turquoise
xfi,47,Magenta
xfj,60,Lavender
xfk,100,Magenta
xfl,61,White
xfm,44,Turquoise
xfn,44,White
xfo,95,Magenta
xfp,65,Red
xfq,12,Black
xfr,47,Pink
xfs,11,Green
xft,46,Black
xfu,65,Purple
xfv,1,Lavender
xfw,57,Turquoise
xfx,26,White
xfy,83,Red
xfz,50,Red
xga,31,Black
xgb,97,Gray
xgc,49,Yellow
xgd,60,Gray
xge,98,Turquoise
xgf,43,Cyan
xgg,40,Turquoise
xgh,50,White
xgi,21,Magenta
xgj,85,Yellow
xgk,62,Red
xgl,41,Pink
xgm,100,Gray
xgn,86,Gray
xgo,32,Brown
xgp,49,Green
xgq,95,Cyan
xgr,48,Red
xgs,18,Blue
xgt,11,Turquoise
xgu,75,Green
xgv,1,Purple
xgw,68,Cyan
xgx,54,Pink
xgy,54,Lavender
xgz,30,Red
xha,81,Green
xhb,36,Brown
xhc,3,White
xhd,90,Brown
xhe,81,Gray
xhf,83,Orange
xhg,67,Cyan
xhh,100,Yellow
xhi,53,Gray
xhj,85,Pink
xhk,76,Black
xhl,3,Brown
xhm,5,Orange
xhn,95,Cyan
xho,40,Cyan
xhp,32,Yellow
xhq,78,Yellow
xhr,84,White
xhs,44,Green
xht,31,Pink
xhu,57,Brown
xhv,95,Gray
xhw,0,Purple
xhx,2,Magenta
xhy,86,Pink
xhz,79,Brown
xia,91,Pink
xib,73,Blue
xic,24,White
xid,81,Red
xie,61,Yellow
xif,96,Magenta
xig,12,Blue
xih,48,Black
xii,10,Brown
xij,30,Gray
xik,35,Gray
xil,27,Black
xim,92,Gray
xin,36,Magenta
xio,55,Orange
xip,0,Pink
xiq,99,Brown
xir,35,Magenta
xis,20,Green
xit,80,Gray
xiu,27,Brown
xiv,93,Yellow
xiw,100,Green
xix,0,Green
xiy,52,White
xiz,90,Turquoise
xja,2,Gray
xjb,67,Cyan
xjc,4,Cyan
xjd,15,Blue
xje,98,Green
xjf,13,Gray
xjg,89,Blue
xjh,63,Red
xji,30,Black
xjj,28,Orange
xjk,33,Cyan
xjl,86,Green
xjm,87,Cyan
xjn,23,Purple
xjo,89,Red
xjp,52,Yellow
xjq,47,Cyan
xjr,96,Magenta
xjs,46,Purple
xjt,58,Turquoise
xju,100,Cyan
xjv,25,Brown
xjw,80,Blue
xjx,73,Red
xjy,98,Blue
xjz,44,Lavender
xka,78,White
xkb,0,Purple
xkc,17,Magenta
xkd,43,Black
xke,58,Gray
xkf,47,Orange
xkg,0,Blue
xkh,62,Magenta
xki,76,Red
xkj,25,Brown
xkk,87,Red
xkl,46,Gray
xkm,14,Red
xkn,65,Orange
xko,28,Magenta
xkp,73,Blue
xkq,81,Gray
xkr,35,Green
xks,13,Pink
xkt,47,Lavender
xku,62,Blue
xkv,35,Turquoise
xkw,53,Turquoise
xkx,13,Blue
xky,2,Pink
xkz,8,Red
xla,88,Yellow
xlb,39,Red
xlc,28,Pink
xld,5,Orange
xle,82,Magenta
xlf,61,Cyan
xlg,88,Pink
xlh,100,Blue
xli,74,Blue
xlj,46,Pink
xlk,91,Brown
xll,37,Gray
xlm,95,Turquoise
xln,59,Red
xlo,49,Turquoise
xlp,7,Magenta
xlq,71,Blue
xlr,82,Blue
xls,22,Pink
xlt,100,Lavender
xlu,62,Lavender
xlv,68,Magenta
xlw,6,Lavender
xlx,90,Gray
xly,98,Black
xlz,46,Brown
xma,82,Blue
xmb,11,Purple
xmc,50,White
xmd,39,Lavender
xme,67,Turquoise
xmf,0,Yellow
xmg,3,Magenta
xmh,14,Yellow
xmi,19,Pink
xmj,57,White
xmk,51,Pink
xml,82,Gray
xmm,89,Turquoise
xmn,9,Gray
xmo,64,Green
xmp,49,Cyan
xmq,90,Blue
xmr,71,Gray
xms,38,Red
xmt,74,Black
xmu,58,Purple
xmv,9,Cyan
xmw,64,Black
xmx,89,Orange
xmy,35,Brown
xmz,19,Purple
xna,6,Pink
xnb,84,Orange
xnc,69,White
xnd,4,Lavender
xne,83,Black
xnf,61,Blue
xng,96,Pink
xnh,69,White
xni,92,Lavender
xnj,41,Red
xnk,24,Red
xnl,89,Turquoise
xnm,78,Black
xnn,90,White
xno,30,White
xnp,0,Turquoise
xnq,52,Cyan
xnr,95,Red
xns,92,Brown
xnt,34,Lavender
xnu,34,Black
xnv,37,Lavender
xnw,74,Lavender
xnx,49,Black
xny,45,Red
xnz,9,Gray
xoa,81,Pink
xob,55,Brown
xoc,45,Magenta
xod,83,Turquoise
xoe,29,Blue
xof,12,Red
xog,90,Gray
xoh,6,Turquoise
xoi,61,Gray
xoj,51,Green
xok,72,Orange
xol,88,Turquoise
xom,89,Green
xon,28,Gray
xoo,43,Blue
xop,72,Brown
xoq,89,Gray
xor,45,Cyan
xos,45,Lavender
xot,27,Lavender
xou,16,Brown
xov,18,Cyan
xow,42,Brown
xox,24,Red
xoy,33,Pink
xoz,76,Purple
xpa,36,Brown
xpb,66,Red
xpc,48,Gray
xpd,74,Green
xpe,92,Black
xpf,26,Orange
xpg,29,Gray
xph,24,Turquoise
xpi,76,Gray
xpj,95,Black
xpk,76,Magenta
xpl,40,Purple
xpm,37,Orange
xpn,55,White
xpo,56,Red
xpp,66,Gray
xpq,82,White
xpr,71,Pink
xps,46,Purple
xpt,21,Blue
xpu,76,Pink
xpv,1,Turquoise
xpw,61,Pink
xpx,91,Brown
xpy,32,Turquoise
xpz,72,Green
xqa,4,Black
xqb,20,Turquoise
xqc,94,Blue
xqd,14,Yellow
xqe,71,Turquoise
xqf,98,Blue
xqg,81,Black
xqh,98,Turquoise
xqi,88,Purple
xqj,90,Black
xqk,42,Yellow
xql,32,Orange
xqm,58,Pink
xqn,16,Magenta
xqo,60,White
xqp,37,Purple
xqq,95,Turquoise
xqr,1,Cyan
xqs,95,Gray
xqt,37,Turquoise
xqu,88,Lavender
xqv,6,Blue
xqw,35,Pink
xqx,52,Yellow
xqy,18,Brown
xqz,26,Lavender
xra,21,Yellow
xrb,28,White
xrc,54,Pink
xrd,84,Green
xre,62,Turquoise
xrf,86,Turquoise
xrg,37,Yellow
xrh,74,Black
xri,27,Turquoise
xrj,38,Pink
xrk,30,Pink
xrl,29,Gray
xrm,8,Black
xrn,94,Lavender
xro,93,Turquoise
xrp,84,Cyan
xrq,47,Red
xrr,73,Green
xrs,39,Turquoise
xrt,68,Magenta
xru,5,Red
xrv,25,Purple
xrw,48,Turquoise
xrx,58,Black
xry,86,Purple
xrz,35,Pink
xsa,4,Brown
xsb,91,Gray
xsc,86,Red
xsd,25,Lavender
xse,54,Red
xsf,35,Orange
xsg,75,Pink
xsh,47,Magenta
xsi,64,Green
xsj,80,Blue
xsk,48,Blue
xsl,53,Turquoise
xsm,1,Brown
xsn,95,Orange
xso,49,Turquoise
xsp,99,White
xsq,80,Brown
xsr,18,Green
xss,83,Lavender
xst,33,Orange
xsu,28,Pink
xsv,35,Gray
xsw,47,Lavender
xsx,15,Gray
xsy,42,Purple
xsz,38,Green
xta,35,Yellow
xtb,58,Green
xtc,64,Pink
xtd,67,Brown
xte,22,Brown
xtf,57,Pink
xtg,87,White
xth,92,Gray
xti,19,Red
xtj,40,Blue
xtk,98,Purple
xtl,36,Turquoise
xtm,78,Yellow
xtn,4,Magenta
xto,26,Blue
xtp,51,Brown
xtq,64,Blue
xtr,58,Pink
xts,76,Lavender
xtt,98,Blue
xtu,81,Red
xtv,76,Gray
xtw,50,Green
xtx,5,Purple
xty,2,Red
xtz,95,Pink
xua,3,Black
xub,10,Red
xuc,79,Blue
xud,64,Magenta
xue,31,Cyan
xuf,97,Magenta
xug,8,Yellow
xuh,46,Brown
xui,72,Gray
xuj,7,Brown
xuk,80,Turquoise
xul,8,Orange
xum,51,Black
xun,3,Gray
xuo,74,Magenta
xup,71,Pink
xuq,9,Black
xur,13,Red
xus,11,Purple
xut,56,Gray
xuu,16,Pink
xuv,16,Turquoise
xuw,2,Lavender
xux,28,Red
xuy,13,White
xuz,74,Cyan
xva,6,Orange
xvb,0,Yellow
xvc,7,Purple
xvd,64,Gray
xve,85,Brown
xvf,65,Yellow
xvg,66,Turquoise
xvh,68,White
xvi,57,Cyan
xvj,66,Cyan
xvk,50,Gray
xvl,93,White
xvm,34,Purple
xvn,18,Black
xvo,44,Yellow
xvp,32,Black
xvq,27,Orange
xvr,83,Lavender
xvs,64,Magenta
xvt,55,Lavender
xvu,91,Purple
xvv,78,Brown
xvw,79,White
xvx,16,Pink
xvy,6,Turquoise
xvz,30,Lavender
xwa,32,Orange
xwb,32,Orange
xwc,73,Magenta
xwd,60,Cyan
xwe,53,Lavender
xwf,92,Brown
xwg,26,Purple
xwh,25,Gray
xwi,87,Red
xwj,95,Cyan
xwk,100,Orange
xwl,55,Cyan
xwm,7,Lavender
xwn,6,Purple
xwo,53,Purple
xwp,35,Lavender
xwq,71,Cyan
xwr,60,Orange
xws,34,Lavender
xwt,50,Orange
xwu,85,Magenta
xwv,85,Turquoise
xww,46,White
xwx,56,Gray
xwy,41,Blue
xwz,43,Turquoise
xxa,27,Pink
xxb,19,Gray
xxc,81,Yellow
xxd,0,Black
xxe,13,Cyan
xxf,100,Cyan
xxg,6,White
xxh,74,Cyan
xxi,100,Lavender
xxj,1,Turquoise
xxk,51,Red
xxl,25,Turquoise
xxm,62,Gray
xxn,68,Magenta
xxo,90,Green
xxp,72,Green
xxq,0,Cyan
xxr,32,Green
xxs,84,Black
xxt,15,Pink
xxu,16,Gray
xxv,52,Orange
xxw,7,Green
xxx,71,Green
xxy,79,Orange
xxz,38,Brown
xya,56,White
xyb,72,White
xyc,56,Magenta
xyd,10,Purple
xye,30,Black
xyf,79,Black
xyg,3,Red
xyh,50,Brown
xyi,68,Purple
xyj,67,Lavender
xyk,0,Blue
xyl,62,Red
xym,29,Red
xyn,15,Turquoise
xyo,42,Black
xyp,72,Blue
xyq,39,Cyan
xyr,3,Green
xys,83,Orange
xyt,77,Lavender
xyu,64,Orange
xyv,83,Purple
xyw,17,Black
xyx,1,Orange
xyy,10,Brown
xyz,91,Purple
xza,65,Lavender
xzb,58,Red
xzc,3,Orange
xzd,61,Purple
xze,78,Gray
xzf,3,Yellow
xzg,3,Lavender
xzh,17,Pink
xzi,85,Green
xzj,34,Green
xzk,31,Cyan
xzl,52,Brown
xzm,85,White
xzn,100,Brown
xzo,7,Pink
xzp,30,Black
xzq,80,Gray
xzr,62,Gray
xzs,27,Green
xzt,78,Yellow
xzu,74,Gray
xzv,17,Yellow
xzw,56,Turquoise
xzx,74,Green
xzy,64,Purple
xzz,11,Cyan
yaa,12,White
yab,9,Magenta
yac,65,Orange
yad,82,Magenta
yae,42,Yellow
yaf,26,White
yag,97,Pink
yah,50,Black
yai,52,Blue
yaj,55,Cyan
yak,3,Blue
yal,17,Turquoise
yam,52,Blue
yan,95,Brown
yao,79,Red
yap,72,Black
yaq,8,Green
yar,19,Turquoise
yas,9,White
yat,34,Orange
yau,97,Red
yav,44,Turquoise
yaw,50,Magenta
yax,33,Pink
yay,81,Gray
yaz,67,Brown
yba,38,Turquoise
ybb,15,White
ybc,11,Lavender
ybd,4,Red
ybe,56,Yellow
ybf,84,Purple
ybg,94,White
ybh,0,Pink
ybi,79,Magenta
ybj,95,Blue
ybk,83,Green
ybl,28,Orange
ybm,48,Yellow
ybn,74,White
ybo,96,Turquoise
ybp,74,Blue
ybq,73,Cyan
ybr,10,Pink
ybs,72,White
ybt,4,Gray
ybu,20,Orange
ybv,62,White
ybw,17,Purple
ybx,37,Lavender
yby,31,Orange
ybz,22,Brown
yca,65,Orange
ycb,9,Blue
ycc,16,Yellow
ycd,87,Blue
yce,32,Orange
ycf,70,White
ycg,0,Cyan
ych,16,Turquoise
yci,1,Black
ycj,4,Red
yck,84,Lavender
ycl,5,Cyan
ycm,13,Purple
ycn,29,Purple
yco,17,White
ycp,96,Green
ycq,10,Turquoise
ycr,27,Green
ycs,92,Gray
yct,13,Gray
ycu,10,Red
ycv,30,Magenta
ycw,54,Gray
ycx,39,Purple
ycy,96,Cyan
ycz,81,Gray
yda,16,Lavender
ydb,30,Green
ydc,55,Cyan
ydd,27,Blue
yde,11,Purple
ydf,42,White
ydg,10,Yellow
ydh,5,Purple
ydi,13,Yellow
ydj,68,Brown
ydk,98,Purple
ydl,69,Lavender
ydm,71,Orange
ydn,42,Magenta
ydo,73,Black
ydp,97,Black
ydq,25,Cyan
ydr,12,Gray
yds,59,White
ydt,97,Blue
ydu,75,Green
ydv,88,Green
ydw,7,Black
ydx,73,White
ydy,92,Gray
ydz,72,Black
yea,5,Pink
yeb,99,White
yec,34,Black
yed,57,Turquoise
yee,94,White
yef,94,Pink
yeg,82,Purple
yeh,47,Magenta
yei,10,Yellow
yej,60,Green
yek,97,White
yel,18,Yellow
yem,73,Green
yen,75,Brown
yeo,94,Yellow
yep,29,Green
yeq,53,Magenta
yer,54,Brown
yes,7,Gray
yet,65,Blue
yeu,87,Orange
yev,2,Red
yew,18,Red
yex,31,Orange
yey,5,Red
yez,83,Lavender
yfa,29,Black
yfb,23,Gray
yfc,42,Lavender
yfd,38,Blue
yfe,21,Orange
yff,52,Blue
yfg,67,Black
yfh,97,Purple
yfi,61,Gray
yfj,0,Turquoise
yfk,19,Brown
yfl,20,White
yfm,23,Turquoise
yfn,91,Black
yfo,92,Brown
yfp,91,Magenta
yfq,100,Yellow
yfr,57,Purple
yfs,46,Pink
yft,62,Cyan
yfu,90,Orange
yfv,48,Green
yfw,80,Yellow
yfx,7,Green
yfy,80,Cyan
yfz,100,Purple
yga,40,Cyan
ygb,6,Magenta
ygc,93,White
ygd,6,Brown
yge,97,Purple
ygf,78,Brown
ygg,6,Gray
ygh,81,Blue
ygi,40,Red
ygj,36,Gray
ygk,96,Cyan
ygl,91,Purple
ygm,55,Brown
ygn,100,Black
ygo,99,Magenta
ygp,8,Orange
ygq,0,Purple
ygr,45,Red
ygs,81,Lavender
ygt,48,Lavender
ygu,21,Lavender
ygv,23,Blue
ygw,27,Brown
ygx,75,Cyan
ygy,2,Black
ygz,25,Brown
yha,55,Pink
yhb,8,Cyan
yhc,15,Purple
yhd,32,Green
yhe,63,Turquoise
yhf,93,Blue
yhg,13,Gray
yhh,53,White
yhi,24,Red
yhj,70,Purple
yhk,29,White
yhl,36,Pink
yhm,23,Purple
yhn,28,Pink
yho,87,Blue
yhp,93,Yellow
yhq,53,Green
yhr,1,White
yhs,22,Brown
yht,19,Magenta
yhu,14,Pink
yhv,35,Green
yhw,93,Black
yhx,87,Gray
yhy,53,Black
yhz,60,Yellow
yia,3,Black
yib,25,White
yic,60,Blue
yid,42,Yellow
yie,39,Red
yif,41,White
yig,36,Cyan
yih,23,Green
yii,33,Black
yij,86,Red
yik,48,White
yil,14,Black
yim,27,Gray
yin,4,Gray
yio,68,Orange
yip,12,White
yiq,21,Gray
yir,67,Turquoise
yis,51,Red
yit,72,White
yiu,1,Magenta
yiv,99,Black
yiw,54,Brown
yix,30,Magenta
yiy,61,White
yiz,80,Blue
yja,98,Magenta
yjb,98,Brown
yjc,13,Black
yjd,32,Brown
yje,26,Pink
yjf,98,Red
yjg,26,White
yjh,60,Yellow
yji,66,Magenta
yjj,35,Purple
yjk,54,Gray
