Letter,Number,Color
wjr,61,Red
wjs,36,White
wjt,98,Orange
wju,0,Yellow
wjv,82,Red
wjw,39,Green
wjx,78,Purple
wjy,7,Blue
wjz,13,Yellow
wka,88,Purple
wkb,92,Yellow
wkc,4,Cyan
wkd,87,Gray
wke,77,Red
wkf,77,Yellow
wkg,75,Pink
wkh,10,Green
wki,60,Blue
wkj,66,White
wkk,5,Orange
wkl,59,Red
wkm,48,Blue
wkn,32,Magenta
wko,36,Orange
wkp,40,Cyan
wkq,58,Yellow
wkr,87,Gray
wks,65,Cyan
wkt,78,Red
wku,20,Black
wkv,100,Brown
wkw,61,Orange
wkx,0,Lavender
wky,48,Red
wkz,19,White
wla,88,Lavender
wlb,66,Magenta
wlc,20,Purple
wld,77,Brown
wle,20,Gray
wlf,60,Gray
wlg,71,Brown
wlh,67,Lavender
wli,80,Orange
wlj,94,Purple
wlk,16,Magenta
wll,26,Purple
wlm,91,Orange
wln,83,Green
wlo,80,Brown
wlp,40,Red
wlq,67,Orange
wlr,87,Purple
wls,15,Gray
wlt,95,Magenta
wlu,46,Purple
wlv,3,Green
wlw,41,Yellow
wlx,35,Green
wly,4,Magenta
wlz,41,Magenta
wma,27,Blue
wmb,29,White
wmc,9,Green
wmd,2,Turquoise
wme,23,Orange
wmf,32,Magenta
wmg,90,Pink
wmh,34,Gray
wmi,88,Purple
wmj,7,Purple
wmk,83,White
wml,81,Cyan
wmm,49,Purple
wmn,74,Yellow
wmo,5,White
wmp,76,Cyan
wmq,97,Cyan
wmr,18,Turquoise
wms,67,Pink
wmt,81,Purple
wmu,84,Gray
wmv,36,Yellow
wmw,48,Turquoise
wmx,14,White
wmy,91,Orange
wmz,78,Pink
wna,84,Purple
wnb,88,Pink
wnc,75,Brown
wnd,49,Lavender
wne,76,Purple
wnf,16,Black
wng,100,Pink
wnh,5,Magenta
wni,23,Red
wnj,93,Gray
wnk,44,Lavender
wnl,20,White
wnm,44,White
wnn,4,White
wno,6,Blue
wnp,52,Brown
wnq,35,Gray
wnr,22,Black
wns,95,Gray
wnt,76,Green
wnu,63,Green
wnv,22,Purple
wnw,65,Brown
wnx,77,Green
wny,96,Turquoise
wnz,91,Lavender
woa,100,Gray
wob,92,Orange
woc,74,Pink
wod,42,Blue
woe,26,Orange
wof,28,Red
wog,53,Cyan
woh,11,Magenta
woi,25,Blue
woj,79,Orange
wok,8,Cyan
wol,66,Cyan
wom,95,Cyan
won,27,Lavender
woo,40,Orange
wop,47,Blue
woq,43,Magenta
wor,83,Cyan
wos,13,Orange
wot,70,Green
wou,11,Cyan
wov,86,Pink
wow,100,Red
wox,99,Yellow
woy,86,Blue
woz,51,Magenta
wpa,5,Red
wpb,64,Gray
wpc,60,Blue
wpd,100,Magenta
wpe,82,Lavender
wpf,82,Lavender
wpg,52,Lavender
wph,82,Pink
wpi,82,Orange
wpj,76,Gray
wpk,97,Pink
wpl,65,Yellow
wpm,42,Red
wpn,70,Black
wpo,11,Turquoise
wpp,20,Purple
wpq,35,Green
wpr,54,White
wps,23,Black
wpt,42,Turquoise
wpu,13,Brown
wpv,34,Cyan
wpw,98,Yellow
wpx,10,Lavender
wpy,38,Purple
wpz,47,Lavender
wqa,97,Orange
wqb,45,Purple
wqc,44,Lavender
wqd,18,Blue
wqe,99,Green
wqf,28,Orange
wqg,23,Red
wqh,45,Lavender
wqi,12,Brown
wqj,56,Black
wqk,75,Red
wql,3,Turquoise
wqm,47,Black
wqn,14,Pink
wqo,70,Yellow
wqp,53,Purple
wqq,25,Orange
wqr,60,Pink
wqs,71,Lavender
wqt,56,Purple
wqu,80,Pink
wqv,0,Lavender
wqw,77,Brown
wqx,13,Blue
wqy,29,Purple
wqz,95,Green
wra,91,Orange
wrb,39,Purple
wrc,32,Orange
wrd,40,Black
wre,52,Magenta
wrf,9,Orange
wrg,53,Pink
wrh,47,Lavender
wri,48,Red
wrj,63,Lavender
wrk,96,Magenta
wrl,4,Black
wrm,97,Cyan
wrn,99,Orange
wro,97,Yellow
wrp,22,Brown
wrq,24,White
wrr,76,White
wrs,96,Brown
wrt,73,Lavender
wru,12,Magenta
wrv,29,Turquoise
wrw,100,Purple
wrx,16,Blue
wry,10,Purple
wrz,78,Green
wsa,28,Yellow
wsb,93,Blue
wsc,42,Blue
wsd,66,Turquoise
wse,40,Purple
wsf,24,Purple
wsg,95,Red
wsh,83,White
wsi,51,Lavender
wsj,88,Yellow
wsk,27,Brown
wsl,48,Yellow
wsm,71,Lavender
wsn,18,Red
wso,78,Magenta
wsp,97,Lavender
wsq,42,Purple
wsr,71,Orange
wss,48,Green
wst,74,Magenta
wsu,14,Black
wsv,92,Pink
wsw,7,Magenta
wsx,91,Pink
wsy,90,Yellow
wsz,68,Orange
wta,37,Magenta
wtb,41,Magenta
wtc,7,Purple
wtd,27,Green
wte,8,White
wtf,23,Blue
wtg,2,White
wth,30,Purple
wti,46,Black
wtj,61,Red
wtk,9,Turquoise
wtl,68,Orange
wtm,22,Pink
wtn,33,Black
wto,11,Red
wtp,26,Turquoise
wtq,16,Green
wtr,84,Cyan
wts,56,Orange
wtt,60,Pink
wtu,72,Black
wtv,42,Turquoise
wtw,72,Cyan
wtx,10,Turquoise
wty,69,Turquoise
wtz,77,Yellow
wua,83,Green
wub,41,Black
wuc,100,Blue
wud,94,Blue
wue,71,White
wuf,80,Turquoise
wug,1,Brown
wuh,67,Purple
wui,82,White
wuj,78,Gray
wuk,0,Magenta
wul,48,White
wum,11,Brown
wun,69,Brown
wuo,7,Cyan
wup,31,Cyan
wuq,11,Lavender
wur,12,White
wus,90,Orange
wut,4,Green
wuu,12,Red
wuv,41,White
wuw,76,Black
wux,11,Brown
wuy,21,Magenta
wuz,50,Orange
wva,21,Lavender
wvb,56,Lavender
wvc,17,Lavender
wvd,38,Magenta
wve,58,Magenta
wvf,62,Gray
wvg,9,Black
wvh,6,Red
wvi,1,Yellow
wvj,38,Cyan
wvk,95,Gray
wvl,33,Cyan
wvm,79,Purple
wvn,40,Lavender
wvo,55,White
wvp,43,Brown
wvq,17,White
wvr,29,White
wvs,20,Black
wvt,20,Cyan
wvu,88,White
wvv,11,Pink
wvw,69,Red
wvx,3,Cyan
wvy,35,Lavender
wvz,98,Brown
wwa,90,Red
wwb,23,Gray
wwc,6,Lavender
wwd,11,White
wwe,0,Turquoise
wwf,11,Lavender
wwg,48,Orange
wwh,43,Brown
wwi,38,Purple
wwj,20,Brown
wwk,29,Orange
wwl,36,Orange
wwm,13,Blue
wwn,53,Black
wwo,48,Red
wwp,68,Cyan
wwq,9,Brown
wwr,20,Blue
wws,64,Purple
wwt,42,Yellow
wwu,32,Purple
wwv,95,Gray
www,49,Red
wwx,49,Blue
wwy,66,Red
wwz,22,Lavender
wxa,67,Cyan
wxb,23,Magenta
wxc,37,Purple
wxd,20,Brown
wxe,34,Brown
wxf,96,Turquoise
wxg,27,Gray
wxh,99,Black
wxi,50,Green
wxj,73,Orange
wxk,41,Gray
wxl,51,Lavender
wxm,70,Pink
wxn,99,Cyan
wxo,19,White
wxp,13,Turquoise
wxq,26,Brown
wxr,16,Orange
wxs,62,Magenta
wxt,35,Orange
wxu,90,Black
wxv,94,Yellow
wxw,11,Red
wxx,81,Orange
wxy,32,Lavender
wxz,91,Turquoise
wya,39,Pink
wyb,97,Cyan
wyc,26,Pink
wyd,34,Cyan
wye,38,Gray
wyf,1,Pink
wyg,33,Yellow
wyh,20,Orange
wyi,73,Black
wyj,63,Red
wyk,94,Black
wyl,100,Black
wym,63,Turquoise
wyn,19,White
wyo,25,Purple
wyp,43,Orange
wyq,25,Black
wyr,68,Lavender
wys,70,Brown
wyt,4,Blue
wyu,20,Cyan
wyv,81,Lavender
wyw,63,Yellow
wyx,59,Black
wyy,74,Orange
wyz,19,Red
wza,78,Purple
wzb,12,White
wzc,70,Lavender
wzd,20,Lavender
wze,64,Magenta
wzf,71,Orange
wzg,59,Purple
wzh,45,Black
wzi,54,Turquoise
wzj,0,Magenta
wzk,58,Magenta
wzl,37,Gray
wzm,25,Black
wzn,73,Turquoise
wzo,73,Lavender
wzp,81,Blue
wzq,69,Turquoise
wzr,92,Cyan
wzs,5,Blue
wzt,86,Blue
wzu,55,Black
wzv,69,Purple
wzw,32,Turquoise
wzx,48,Brown
wzy,6,Turquoise
wzz,4,Blue
xaa,5,Magenta
xab,26,Brown
xac,87,Black
xad,53,Orange
xae,78,Yellow
xaf,85,Yellow
xag,72,Blue
xah,22,Yellow
xai,96,Blue
xaj,49,Orange
xak,83,Pink
xal,79,White
xam,58,Purple
xan,22,Black
xao,82,Magenta
xap,64,White
xaq,65,Lavender
xar,56,Turquoise
xas,65,White
xat,41,Lavender
xau,4,Red
xav,70,Red
xaw,20,Gray
xax,45,Turquoise
xay,46,Pink
xaz,92,Cyan
xba,22,White
xbb,52,Pink
xbc,9,Turquoise
xbd,5,Cyan
xbe,100,Green
xbf,9,Turquoise
xbg,56,White
xbh,0,Green
xbi,35,Purple
xbj,34,Turquoise
xbk,28,Brown
xbl,66,Magenta
xbm,83,Orange
xbn,50,Pink
xbo,39,Orange
xbp,99,Brown
xbq,1,Blue
xbr,57,Green
xbs,69,Green
xbt,83,Lavender
xbu,31,Red
xbv,80,Magenta
xbw,9,Red
xbx,95,Turquoise
xby,34,Red
xbz,60,White
xca,93,White
xcb,73,Blue
xcc,62,Blue
xcd,89,White
xce,43,Yellow
xcf,7,Blue
xcg,63,Magenta
xch,97,Magenta
xci,93,Magenta
xcj,71,Orange
xck,83,Blue
xcl,78,Cyan
xcm,94,Gray
xcn,31,Yellow
xco,83,Blue
xcp,11,Yellow
xcq,85,White
xcr,11,Orange
xcs,25,Cyan
xct,98,Magenta
xcu,46,White
xcv,87,Lavender
xcw,86,Green
xcx,58,Lavender
xcy,70,Blue
xcz,43,Red
xda,1,Blue
xdb,43,Green
xdc,82,Green
xdd,76,White
xde,54,Pink
xdf,71,Orange
xdg,15,Magenta
xdh,17,Gray
xdi,84,Gray
xdj,1,Orange
xdk,38,Gray
xdl,9,Red
xdm,38,Black
xdn,46,Gray
xdo,100,Green
xdp,92,Black
xdq,89,Blue
xdr,73,Cyan
xds,4,Gray
xdt,19,Purple
xdu,97,Lavender
xdv,37,Blue
xdw,52,White
xdx,34,Brown
xdy,36,Gray
xdz,83,Magenta
xea,7,White
xeb,12,Pink
xec,8,Lavender
xed,51,Magenta
xee,41,Green
xef,77,Brown
xeg,16,Cyan
xeh,42,Turquoise
xei,38,Black
xej,84,Red
xek,23,Magenta
xel,24,Brown
xem,32,Blue
xen,17,Purple
xeo,67,Magenta
xep,74,Turquoise
xeq,42,Black
xer,29,Gray
xes,83,Yellow
xet,88,Blue
xeu,38,White
xev,70,Turquoise
xew,54,Green
xex,54,Green
xey,43,Red
xez,74,Purple
xfa,68,Magenta
xfb,42,Red
xfc,89,Gray
xfd,31,Black
xfe,20,Pink
xff,59,Purple
xfg,74,Blue
xfh,72,Yellow
xfi,49,Red
xfj,50,Magenta
xfk,67,Pink
xfl,19,Turquoise
xfm,10,Brown
xfn,88,Blue
xfo,85,Turquoise
xfp,8,Yellow
xfq,34,Black
xfr,65,White
xfs,2,Gray
xft,99,Gray
xfu,96,Pink
xfv,63,Brown
xfw,41,Turquoise
xfx,15,Magenta
xfy,100,Pink
xfz,15,Red
xga,23,Black
xgb,5,Lavender
xgc,58,White
xgd,28,Lavender
xge,36,Brown
xgf,43,Red
xgg,94,Black
xgh,81,Purple
xgi,31,Orange
xgj,58,White
xgk,33,Orange
xgl,77,Blue
xgm,80,Magenta
xgn,90,Cyan
xgo,44,White
xgp,24,White
xgq,53,Turquoise
xgr,83,Blue
xgs,73,White
xgt,23,Lavender
xgu,67,Lavender
xgv,71,Lavender
xgw,35,Brown
xgx,1,Gray
xgy,86,Brown
xgz,47,Magenta
xha,42,Pink
xhb,66,Purple
xhc,25,Green
xhd,14,Orange
xhe,23,Gray
xhf,31,Purple
xhg,83,Green
xhh,17,Gray
xhi,17,Lavender
xhj,91,Blue
xhk,64,Black
xhl,59,Pink
xhm,70,White
xhn,0,Red
xho,49,Magenta
xhp,50,Yellow
xhq,45,Red
xhr,25,Yellow
xhs,19,Magenta
xht,80,Red
xhu,3,Brown
xhv,37,Lavender
xhw,48,Brown
xhx,29,Brown
xhy,84,White
xhz,33,Black
xia,91,Turquoise
xib,95,Turquoise
xic,20,White
xid,48,Gray
xie,21,Black
xif,14,Red
xig,10,Purple
xih,11,Blue
xii,75,Turquoise
xij,68,Turquoise
xik,31,Gray
xil,69,Turquoise
xim,11,Purple
xin,75,Brown
xio,56,Red
xip,48,Purple
xiq,51,Brown
xir,71,Purple
xis,66,Orange
xit,98,Orange
xiu,54,Turquoise
xiv,55,Brown
xiw,76,Red
xix,95,Green
xiy,94,Orange
xiz,46,Red
xja,58,Purple
xjb,20,White
xjc,4,Pink
xjd,24,Yellow
xje,93,Magenta
xjf,60,White
xjg,19,Blue
xjh,95,Brown
xji,58,Purple
xjj,58,Brown
xjk,91,Lavender
xjl,10,Yellow
xjm,93,White
xjn,45,Pink
xjo,74,Lavender
xjp,66,Brown
xjq,0,Cyan
xjr,63,Magenta
xjs,78,Turquoise
xjt,88,White
xju,10,Orange
xjv,63,Magenta
xjw,13,Black
xjx,11,Black
xjy,6,Red
xjz,13,Lavender
xka,17,Pink
xkb,84,Cyan
xkc,54,Cyan
xkd,20,Pink
xke,47,Green
xkf,80,Green
xkg,41,Black
xkh,9,Lavender
xki,91,White
xkj,2,Black
xkk,36,White
xkl,41,Red
xkm,0,Purple
xkn,16,Red
xko,24,Turquoise
xkp,30,Black
xkq,55,Brown
xkr,92,Magenta
xks,100,Brown
xkt,47,White
xku,48,Turquoise
xkv,83,Pink
xkw,54,Black
xkx,84,Brown
xky,57,Turquoise
xkz,55,Gray
xla,39,Purple
xlb,35,Purple
xlc,47,Black
xld,66,Purple
xle,20,Red
xlf,63,Magenta
xlg,64,Red
xlh,35,Green
xli,36,Orange
xlj,34,Lavender
xlk,15,Gray
xll,87,Lavender
xlm,9,Yellow
xln,24,Purple
xlo,56,Magenta
xlp,73,Orange
xlq,33,Blue
xlr,100,Yellow
xls,38,Orange
xlt,32,Lavender
xlu,29,Brown
xlv,43,Red
xlw,42,Gray
xlx,54,Pink
xly,47,White
xlz,51,Cyan
xma,18,Purple
xmb,33,Gray
xmc,21,Brown
xmd,64,Orange
xme,85,Red
xmf,2,White
xmg,44,Cyan
xmh,72,Purple
xmi,19,White
xmj,13,Magenta
xmk,65,Magenta
xml,52,Pink
xmm,28,Turquoise
xmn,82,Magenta
xmo,21,Lavender
xmp,92,Purple
xmq,98,Black
xmr,87,Pink
xms,8,Magenta
xmt,29,Blue
xmu,27,Cyan
xmv,36,Lavender
xmw,24,Black
xmx,50,Purple
xmy,44,White
xmz,91,Red
xna,74,Green
xnb,27,Gray
xnc,2,Pink
xnd,31,Brown
xne,0,Blue
xnf,53,Turquoise
xng,62,Yellow
xnh,60,Pink
xni,21,Gray
xnj,44,Brown
xnk,9,Turquoise
xnl,97,Cyan
xnm,32,Cyan
xnn,6,White
xno,53,Orange
xnp,44,Green
xnq,88,Pink
xnr,99,Turquoise
xns,65,Red
xnt,28,Cyan
xnu,71,Red
xnv,83,White
xnw,40,Yellow
xnx,95,Yellow
xny,43,White
xnz,27,Cyan
xoa,45,White
xob,36,Turquoise
xoc,83,Red
xod,86,White
xoe,22,Green
xof,34,Cyan
xog,25,Turquoise
xoh,34,Yellow
xoi,27,Turquoise
xoj,49,Purple
xok,80,Yellow
xol,35,Purple
xom,65,Blue
xon,97,Lavender
xoo,39,Turquoise
xop,59,Magenta
xoq,85,Black
xor,45,Yellow
xos,87,Cyan
xot,33,Black
xou,84,Magenta
xov,62,Yellow
xow,33,Cyan
xox,11,Cyan
xoy,80,Brown
xoz,81,Turquoise
xpa,36,Orange
xpb,21,Green
xpc,88,Green
xpd,72,Red
xpe,58,Lavender
xpf,100,Purple
xpg,52,Brown
xph,85,Orange
xpi,24,Magenta
xpj,20,Cyan
xpk,97,Magenta
xpl,12,Turquoise
xpm,92,Pink
xpn,4,Blue
xpo,63,Red
xpp,81,Orange
xpq,30,Lavender
xpr,57,Magenta
xps,93,Black
xpt,88,Lavender
xpu,97,Magenta
xpv,6,Turquoise
xpw,82,Green
xpx,93,Gray
xpy,41,Green
xpz,7,Turquoise
xqa,58,Turquoise
xqb,53,Orange
xqc,79,Yellow
xqd,70,Lavender
xqe,6,White
xqf,32,Blue
xqg,56,Pink
xqh,55,Black
xqi,54,Pink
xqj,52,Green
xqk,72,Orange
xql,2,Black
xqm,73,Cyan
xqn,34,Orange
xqo,41,Brown
xqp,73,White
xqq,71,Lavender
xqr,43,Green
xqs,8,Yellow
xqt,65,Gray
xqu,24,Red
xqv,93,Green
xqw,60,Purple
xqx,44,Black
xqy,45,Green
xqz,27,Green
xra,51,Gray
xrb,0,Black
xrc,20,Pink
xrd,33,Cyan
xre,44,Red
xrf,21,Pink
xrg,88,Yellow
xrh,49,Gray
xri,36,Yellow
xrj,52,Gray
xrk,43,Pink
xrl,84,Cyan
xrm,81,Brown
xrn,26,Orange
xro,69,Brown
xrp,92,Lavender
xrq,24,Gray
xrr,66,Magenta
xrs,31,Magenta
xrt,6,Pink
xru,59,Gray
xrv,91,Red
xrw,76,Pink
xrx,44,Blue
xry,44,Black
xrz,29,Magenta
xsa,51,Yellow
xsb,24,Black
xsc,90,White
xsd,95,White
xse,86,Magenta
xsf,27,Purple
xsg,77,Turquoise
xsh,80,Purple
xsi,36,Lavender
xsj,72,Brown
xsk,3,Purple
xsl,84,Turquoise
xsm,76,Cyan
xsn,87,Cyan
xso,51,Green
xsp,32,Pink
xsq,81,Lavender
xsr,17,Black
xss,68,Lavender
xst,54,Blue
xsu,96,Yellow
xsv,10,Turquoise
xsw,82,White
xsx,35,Brown
xsy,34,Black
xsz,58,Lavender
xta,93,Orange
xtb,10,Orange
xtc,32,Yellow
xtd,20,Magenta
xte,82,Magenta
xtf,65,Blue
xtg,28,Gray
xth,80,Gray
xti,20,Lavender
xtj,85,Turquoise
xtk,96,Pink
xtl,18,White
xtm,5,Purple
xtn,52,Brown
xto,92,Orange
xtp,100,White
xtq,82,Cyan
xtr,11,Turquoise
xts,11,White
xtt,9,Yellow
xtu,71,Orange
xtv,100,Magenta
xtw,24,Blue
xtx,2,Red
xty,51,Red
xtz,45,Turquoise
xua,98,Yellow
xub,25,Green
xuc,77,White
xud,99,Pink
xue,57,Red
xuf,21,Orange
xug,22,Gray
xuh,93,White
xui,28,Lavender
xuj,98,Gray
xuk,95,Pink
xul,56,White
xum,88,Blue
xun,10,Blue
xuo,85,Yellow
xup,70,Turquoise
xuq,16,Gray
xur,76,Blue
xus,48,Turquoise
xut,57,Black
xuu,6,Pink
xuv,22,Gray
xuw,23,Green
xux,89,Pink
xuy,78,Turquoise
xuz,57,Magenta
xva,54,Magenta
xvb,54,Gray
xvc,74,Yellow
xvd,62,Green
xve,15,Magenta
xvf,27,Turquoise
xvg,46,Red
xvh,76,Brown
xvi,79,Pink
xvj,25,Orange
xvk,96,Gray
xvl,34,Magenta
xvm,37,Brown
xvn,74,Brown
xvo,17,Lavender
xvp,32,White
xvq,94,Purple
xvr,44,Turquoise
xvs,4,Purple
xvt,26,Magenta
xvu,75,Turquoise
xvv,63,Brown
xvw,48,Purple
xvx,15,Green
xvy,40,Cyan
xvz,99,Yellow
xwa,76,White
xwb,35,Magenta
xwc,89,Lavender
xwd,25,Turquoise
xwe,25,Pink
xwf,9,Cyan
xwg,0,Blue
xwh,29,Green
xwi,10,Red
xwj,98,Magenta
xwk,33,Black
xwl,82,Blue
xwm,54,Turquoise
xwn,10,Purple
xwo,4,Cyan
xwp,40,Pink
xwq,50,Turquoise
xwr,90,Cyan
xws,76,Gray
xwt,4,Pink
xwu,85,Brown
xwv,2,Purple
xww,79,Lavender
xwx,36,Purple
xwy,43,Green
xwz,82,Cyan
xxa,36,Brown
xxb,8,Cyan
xxc,49,Yellow
xxd,48,Gray
xxe,24,White
xxf,100,Cyan
xxg,41,Yellow
xxh,71,Black
xxi,94,Orange
xxj,42,Purple
xxk,51,Cyan
xxl,68,Lavender
xxm,54,Blue
xxn,19,Black
xxo,25,White
xxp,27,Brown
xxq,29,Lavender
xxr,73,Blue
xxs,23,Yellow
xxt,96,Red
xxu,0,Magenta
xxv,6,Green
xxw,66,Cyan
xxx,57,White
xxy,30,Brown
xxz,60,Purple
xya,8,Magenta
xyb,10,Green
xyc,89,Pink
xyd,39,Cyan
xye,1,Purple
xyf,62,Orange
xyg,10,Lavender
xyh,59,Purple
xyi,31,Magenta
xyj,25,Yellow
xyk,5,Turquoise
xyl,48,Pink
xym,80,Gray
xyn,97,Magenta
xyo,73,Gray
xyp,31,Yellow
xyq,1,Blue
xyr,60,Pink
xys,41,Magenta
xyt,6,Brown
xyu,41,Magenta
xyv,48,Orange
xyw,42,Magenta
xyx,1,Blue
xyy,65,Cyan
xyz,36,Pink
xza,59,Turquoise
xzb,65,Yellow
xzc,24,Yellow
xzd,13,Magenta
xze,16,White
xzf,7,White
xzg,26,Magenta
xzh,2,Lavender
xzi,80,Lavender
xzj,54,Orange
xzk,55,Turquoise
xzl,69,Yellow
xzm,26,Magenta
xzn,78,Green
xzo,34,Cyan
xzp,92,Cyan
xzq,93,Red
xzr,6,Black
xzs,62,Pink
xzt,18,Blue
xzu,26,Gray
xzv,73,Brown
xzw,34,Red
xzx,29,Pink
xzy,28,Yellow
xzz,7,Yellow
yaa,0,Orange
yab,58,Purple
yac,21,Turquoise
yad,15,Magenta
yae,85,White
yaf,38,Magenta
yag,11,Purple
yah,48,Magenta
yai,13,Lavender
yaj,58,Brown
yak,36,Black
yal,86,Brown
yam,40,Pink
yan,84,Brown
yao,48,Cyan
yap,75,Black
yaq,90,Black
yar,97,White
yas,41,Lavender
yat,97,Brown
yau,36,Pink
yav,7,Black
yaw,49,Brown
yax,51,Yellow
yay,65,Green
yaz,44,Pink
yba,73,Green
ybb,98,Lavender
ybc,46,Pink
ybd,22,Turquoise
ybe,6,Green
ybf,7,Orange
ybg,76,Cyan
ybh,29,Green
ybi,77,Pink
ybj,100,Cyan
ybk,54,Blue
ybl,25,Brown
ybm,28,Red
ybn,92,Lavender
ybo,55,Red
ybp,14,Green
ybq,49,Lavender
ybr,93,Green
ybs,74,Orange
ybt,59,White
ybu,60,Purple
ybv,31,Yellow
ybw,47,Brown
ybx,17,Magenta
yby,97,Blue
ybz,73,Turquoise
yca,95,Orange
ycb,98,Lavender
ycc,6,Turquoise
ycd,61,Green
yce,5,Purple
ycf,99,Red
ycg,21,Purple
ych,9,Yellow
yci,60,Pink
ycj,45,Lavender
yck,84,Gray
ycl,55,Green
ycm,77,Red
ycn,89,Lavender
yco,48,Green
ycp,26,Brown
ycq,95,Gray
ycr,42,Green
ycs,74,Brown
yct,54,Magenta
ycu,52,Green
ycv,75,Pink
ycw,59,Pink
ycx,18,Magenta
ycy,86,Blue
ycz,74,Brown
yda,34,Brown
ydb,52,White
ydc,43,Green
ydd,51,Pink
yde,72,Green
ydf,51,Pink
ydg,89,Blue
ydh,99,Orange
ydi,45,Purple
ydj,54,Gray
ydk,77,Lavender
ydl,96,Blue
ydm,32,Magenta
ydn,25,Black
ydo,55,Red
ydp,45,Brown
ydq,23,Green
ydr,42,White
yds,35,Blue
ydt,46,Orange
ydu,21,Cyan
ydv,21,White
ydw,82,Magenta
ydx,11,Purple
ydy,50,Gray
ydz,4,Blue
yea,1,Red
yeb,83,Gray
yec,11,Cyan
yed,74,Orange
yee,23,Pink
yef,54,Turquoise
yeg,66,Cyan
yeh,57,Gray
yei,15,Turquoise
yej,46,Red
yek,53,Green
yel,90,Brown
yem,5,Pink
yen,28,White
yeo,49,Brown
yep,39,Yellow
yeq,43,Purple
yer,28,Gray
yes,31,Lavender
yet,62,White
yeu,62,Green
yev,27,White
yew,91,Yellow
yex,20,Magenta
yey,41,Blue
yez,42,Pink
yfa,25,Blue
yfb,64,Yellow
yfc,62,White
yfd,91,Blue
yfe,12,Lavender
yff,23,White
yfg,32,Pink
yfh,19,White
yfi,38,Magenta
yfj,100,Blue
yfk,18,Brown
yfl,90,Magenta
yfm,71,Blue
yfn,90,Pink
yfo,36,Magenta
yfp,39,Blue
yfq,49,Brown
yfr,43,Yellow
yfs,57,Cyan
yft,30,Magenta
yfu,0,White
yfv,70,Green
yfw,13,Yellow
yfx,84,Blue
yfy,48,Cyan
yfz,52,Yellow
yga,28,Brown
ygb,32,Brown
ygc,77,Yellow
ygd,40,Cyan
yge,94,Turquoise
ygf,49,Purple
ygg,67,Black
ygh,93,Green
ygi,4,Purple
ygj,28,Green
ygk,47,Cyan
ygl,59,Lavender
ygm,27,Blue
ygn,45,Purple
ygo,69,Pink
ygp,57,Black
ygq,49,Cyan
ygr,0,Pink
ygs,10,Magenta
ygt,94,Red
ygu,64,Cyan
ygv,87,Purple
ygw,12,Yellow
ygx,84,Brown
ygy,22,Turquoise
ygz,5,Green
yha,13,Orange
yhb,14,White
yhc,33,Orange
yhd,12,Magenta
yhe,14,Red
yhf,3,Pink
yhg,34,Purple
yhh,51,Magenta
yhi,3,Gray
yhj,9,Blue
yhk,29,Brown
yhl,55,Green
yhm,13,Pink
yhn,86,Blue
yho,3,Gray
yhp,88,Black
yhq,22,Purple
yhr,59,Cyan
yhs,75,Black
yht,67,Green
yhu,95,Blue
yhv,63,Yellow
yhw,10,White
yhx,30,Cyan
yhy,58,Turquoise
yhz,89,Cyan
yia,64,Brown
yib,75,Green
yic,34,White
yid,16,Orange
yie,43,Yellow
yif,85,Purple
yig,75,Turquoise
yih,60,Purple
yii,39,Turquoise
yij,32,Black
yik,58,Yellow
yil,23,Purple
yim,42,Blue
yin,98,Lavender
yio,100,Brown
yip,69,Turquoise
yiq,53,Magenta
yir,33,Black
yis,79,Lavender
yit,9,Green
yiu,54,Purple
yiv,62,Blue
yiw,86,Green
yix,83,Yellow
yiy,57,Gray
yiz,34,Red
yja,83,Green
yjb,94,Black
yjc,1,Lavender
yjd,4,Purple
yje,97,Gray
yjf,3,Red
yjg,86,Lavender
yjh,31,White
yji,55,Turquoise
yjj,74,Black
yjk,72,Green
yjl,37,Orange
yjm,39,Magenta
yjn,1,Cyan
yjo,31,Black
yjp,74,Turquoise
yjq,33,Blue
yjr,87,Magenta
yjs,1,Lavender
yjt,2,Black
yju,79,Pink
yjv,12,Blue
yjw,69,Cyan
yjx,62,Red
yjy,41,Green
yjz,64,Yellow
yka,36,Red
ykb,32,Cyan
ykc,86,Brown
ykd,34,Pink
yke,46,White
ykf,95,Brown
ykg,86,Lavender
ykh,61,Red
yki,17,White
ykj,58,Yellow
ykk,43,Yellow
ykl,42,Purple
ykm,71,Purple
ykn,33,Purple
yko,31,Magenta
ykp,92,Orange
ykq,54,Lavender
ykr,55,Turquoise
yks,22,Orange
ykt,30,Blue
yku,75,Pink
ykv,13,White
ykw,71,White
ykx,34,Magenta
yky,9,Blue
ykz,6,Orange
yla,73,Brown
ylb,33,White
ylc,59,Red
yld,47,Magenta
yle,61,Orange
ylf,19,Orange
ylg,23,Orange
ylh,52,Brown
yli,13,Purple
ylj,37,Gray
ylk,48,Blue
yll,66,Gray
ylm,74,Black
yln,27,Brown
ylo,72,White
ylp,9,Black
ylq,28,Orange
ylr,90,Black
yls,93,Lavender
ylt,86,Magenta
ylu,54,Gray
ylv,80,Blue
ylw,6,Blue
ylx,12,Purple
yly,11,Red
ylz,32,Purple
yma,56,Turquoise
ymb,29,Pink
ymc,33,Yellow
ymd,76,Red
yme,85,Brown
ymf,61,Blue
ymg,25,Purple
ymh,89,Pink
ymi,47,Lavender
ymj,87,Yellow
ymk,18,Magenta
yml,31,Lavender
